key_lo;ma_lo;nam_trong;diem_giao_nhan;lat_long;chung_nhan;doi;dien_tich;giong_cao_su;polygon;phien_a;phien_b;phien_c;phien_d
id245;M13T;2011;N;12.582508, 105.532631;PEFC CS;7;14,55;PB 260;12.580666,105.534606 12.58435,105.534597 12.584229,105.534282 12.584094,105.534146 12.583781,105.533918 12.583595,105.533744 12.58347,105.533606 12.58336,105.533486 12.583227,105.533389 12.583147,105.533352 12.583091,105.533274 12.583037,105.533225 12.582983,105.533157 12.582929,105.533045 12.58292,105.532939 12.582903,105.532736 12.582837,105.532605 12.582742,105.532533 12.582699,105.532402 12.582611,105.532325 12.582549,105.532266 12.582443,105.532153 12.582338,105.532013 12.582213,105.53181 12.58215,105.531702 12.582073,105.531603 12.581975,105.53152 12.581822,105.531424 12.581648,105.531298 12.581552,105.531202 12.581414,105.53112 12.581232,105.531038 12.581087,105.531004 12.580971,105.530949 12.58087,105.530868 12.580802,105.530763 12.580738,105.53071 12.580674,105.530656 12.580666,105.534606;0;0;0;0
id246;M14;2011;N;12.582884, 105.536959;PEFC CS;7;24,2;RRIC 121;12.580654,105.539197 12.585062,105.539223 12.58511,105.535293 12.585115,105.535123 12.585103,105.534999 12.585027,105.5349 12.584812,105.534832 12.584633,105.534698 12.580665,105.534695 12.580654,105.539197;0;0;0;0
id247;M15;2011;N;12.582853, 105.541568;PEFC CS;7;24,2;RRIV 1;12.580654,105.539295 12.580642,105.543813 12.585065,105.543841 12.585046,105.53931 12.580654,105.539295;0;0;0;0
id248;M16;2011;N;12.582846, 105.546158;PEFC CS;7;24,2;PB 260;12.580642,105.543893 12.58063,105.548422 12.585043,105.54841 12.585062,105.543908 12.580642,105.543893;0;0;0;0
id249;M2;2012;N;12.582876, 105.481728;PEFC CS;4;21,48;RRIV 5;12.585213,105.483986 12.585244,105.479474 12.583844,105.479471 12.583829,105.47959 12.583798,105.479696 12.583859,105.479764 12.58388,105.479869 12.583894,105.479989 12.583914,105.480107 12.58392,105.480205 12.583921,105.480324 12.583928,105.480413 12.583952,105.48054 12.583951,105.480735 12.584005,105.480829 12.584115,105.480879 12.584301,105.480877 12.584655,105.480897 12.584935,105.480891 12.585126,105.480905 12.58519,105.480906 12.585192,105.480982 12.584918,105.480981 12.584727,105.480966 12.584542,105.480993 12.584343,105.480984 12.584084,105.480986 12.584307,105.481306 12.584321,105.481381 12.584249,105.481331 12.584147,105.48124 12.584018,105.481062 12.583852,105.480934 12.583672,105.48096 12.583523,105.480924 12.583441,105.480928 12.583331,105.480933 12.583239,105.480963 12.582982,105.480963 12.582824,105.480958 12.582628,105.480974 12.582466,105.48109 12.582316,105.481116 12.582156,105.481161 12.582028,105.481154 12.581902,105.481119 12.581883,105.481274 12.581804,105.481303 12.581781,105.481356 12.581635,105.481575 12.581639,105.481677 12.581531,105.481881 12.581424,105.482082 12.58134,105.482286 12.581136,105.482604 12.580809,105.482887 12.580553,105.483178 12.580509,105.483425 12.580508,105.483644 12.5806,105.483808 12.580791,105.483924 12.581008,105.483979 12.581147,105.483938 12.58135,105.483929 12.581767,105.483981 12.585213,105.483986;0;0;0;0
id250;M3;2012;N;12.583449, 105.484618;PEFC CS;4;5,83;RRIV 124;12.581675,105.48409 12.581678,105.484162 12.581698,105.484253 12.581744,105.484337 12.581834,105.484455 12.581936,105.48456 12.582026,105.484645 12.582114,105.484733 12.582222,105.484817 12.582345,105.484854 12.582464,105.484892 12.582595,105.48491 12.582696,105.484936 12.582889,105.484999 12.583005,105.485052 12.583114,105.485113 12.583222,105.485161 12.583367,105.485145 12.583517,105.485147 12.583631,105.485221 12.583783,105.485324 12.583863,105.48543 12.583932,105.485528 12.584033,105.485574 12.584106,105.485606 12.58421,105.48568 12.584298,105.485749 12.584315,105.485754 12.584394,105.485841 12.584408,105.485939 12.584465,105.486016 12.584569,105.486103 12.584615,105.486247 12.584706,105.486378 12.58479,105.486499 12.584864,105.486618 12.584933,105.486749 12.584939,105.486963 12.584923,105.487117 12.584941,105.487235 12.58497,105.487359 12.584986,105.487439 12.585007,105.487538 12.585049,105.487572 12.585049,105.487574 12.585073,105.487665 12.585101,105.487715 12.585163,105.487732 12.585224,105.487699 12.585197,105.484092 12.581675,105.48409;0;0;0;0
id251;M4;2012;N;12.582952, 105.49099;PEFC CS;4;14,46;RRIM 600;12.580732,105.493252 12.582142,105.493231 12.582137,105.492918 12.582063,105.492837 12.582002,105.492798 12.581926,105.492777 12.581853,105.49275 12.581833,105.492662 12.581764,105.492675 12.58169,105.492707 12.581688,105.492778 12.581637,105.492788 12.581598,105.492753 12.58155,105.492694 12.581522,105.49253 12.581562,105.492417 12.581626,105.492415 12.581707,105.492403 12.581741,105.492346 12.5818,105.492277 12.581896,105.492302 12.582005,105.492316 12.582129,105.492443 12.582114,105.4921 12.582109,105.491902 12.582094,105.491537 12.582079,105.491303 12.582053,105.491018 12.582122,105.49081 12.582276,105.490708 12.582399,105.490737 12.582492,105.490747 12.582619,105.490763 12.582732,105.490717 12.582739,105.490714 12.582808,105.490756 12.582841,105.490839 12.582851,105.491051 12.583078,105.491145 12.583166,105.491185 12.583342,105.491207 12.583431,105.491247 12.583553,105.491322 12.583652,105.491443 12.58377,105.491522 12.583936,105.49157 12.584084,105.491587 12.584216,105.49157 12.584356,105.491612 12.584497,105.491675 12.584662,105.491734 12.58478,105.491761 12.584847,105.491734 12.584914,105.491607 12.584964,105.491508 12.585002,105.491291 12.585027,105.491094 12.585088,105.490917 12.585092,105.490909 12.58512,105.49069 12.585172,105.490468 12.585153,105.490324 12.58511,105.490152 12.585041,105.490005 12.584978,105.489872 12.584848,105.489708 12.584723,105.489578 12.58462,105.48949 12.584468,105.489439 12.584306,105.489407 12.584157,105.48937 12.584005,105.489296 12.583832,105.48926 12.583673,105.489202 12.583418,105.489084 12.583231,105.489008 12.582871,105.488911 12.582599,105.488831 12.582401,105.488745 12.582157,105.488758 12.581943,105.48878 12.581761,105.488816 12.581554,105.488873 12.581299,105.488842 12.581138,105.488789 12.580917,105.48874 12.580791,105.488728 12.580732,105.493252;0;0;0;0
id252;M5;2012;N;12.582599, 105.497634;PEFC CS;4;14,89;RRIV 114;12.582258,105.481028 12.582371,105.480989 12.582518,105.480892 12.582753,105.480824 12.582971,105.4808 12.583255,105.480828 12.583427,105.480814 12.583599,105.480745 12.583688,105.48077 12.583765,105.480773 12.583868,105.480742 12.583873,105.480636 12.583799,105.480527 12.583773,105.480358 12.583756,105.480165 12.583705,105.480006 12.583652,105.479864 12.583641,105.479755 12.583652,105.479586 12.583697,105.479471 12.580777,105.479464 12.580757,105.480822 12.580824,105.480811 12.580874,105.480797 12.580951,105.480762 12.580953,105.480762 12.581032,105.480753 12.581081,105.480679 12.581137,105.48067 12.581211,105.480639 12.58126,105.480626 12.581324,105.480597 12.581366,105.480548 12.581393,105.480509 12.58143,105.480478 12.581457,105.480414 12.581481,105.480345 12.581519,105.480258 12.581564,105.480148 12.581628,105.480093 12.581663,105.479989 12.581684,105.479876 12.58174,105.47981 12.581732,105.479689 12.58175,105.479578 12.581752,105.479485 12.581833,105.479486 12.581835,105.479564 12.581826,105.479627 12.581808,105.479696 12.581808,105.479761 12.581807,105.479842 12.581772,105.479921 12.581741,105.480031 12.581717,105.480092 12.581632,105.480189 12.581624,105.480321 12.581583,105.480491 12.581616,105.480625 12.581746,105.480793 12.581895,105.480881 12.5821,105.480928 12.582258,105.481028;0;0;0;0
id253;M6S;2013;N;12.584794, 105.500138;PEFC CS;4;3,05;RRIV 104;12.590463,105.507055 12.590401,105.507001 12.590321,105.506949 12.59028,105.506897 12.590257,105.506814 12.59022,105.506793 12.590169,105.506772 12.590173,105.506718 12.590219,105.506688 12.590231,105.506646 12.590231,105.506559 12.590248,105.506491 12.590223,105.506439 12.590161,105.506418 12.590069,105.506417 12.590002,105.506416 12.589924,105.506382 12.589856,105.506365 12.589791,105.506357 12.589721,105.506289 12.589719,105.507048 12.590463,105.507055;0;0;0;0
id254;M6T;2012;N;12.583053, 105.500144;PEFC CS;4;20,82;RRIV 124;12.585245,105.479385 12.585254,105.475981 12.583582,105.475976 12.583637,105.476075 12.583724,105.476178 12.583796,105.476323 12.583865,105.476466 12.583905,105.476603 12.58391,105.476771 12.583909,105.476921 12.583896,105.47707 12.583878,105.477165 12.583873,105.477233 12.583825,105.477405 12.583747,105.477552 12.58371,105.477708 12.583645,105.47785 12.583629,105.478015 12.583581,105.478183 12.583581,105.478289 12.583643,105.478401 12.58367,105.478545 12.583725,105.478686 12.583727,105.478804 12.583742,105.478954 12.58376,105.479113 12.583802,105.47927 12.58384,105.479374 12.585245,105.479385;0;0;0;0
id255;M7;2012;N;12.582918, 105.504816;PEFC CS;4;24,2;RRIV 124;12.580679,105.506998 12.585137,105.507083 12.585162,105.502566 12.580674,105.502549 12.580679,105.506998;0;0;0;0
id256;M8;2012;N;12.582888, 105.509428;PEFC CS;4;16,58;RRIV 124;12.580694,105.507075 12.580685,105.511606 12.581257,105.51162 12.581293,105.51154 12.581332,105.511398 12.581417,105.511343 12.581507,105.511365 12.581584,105.511379 12.581669,105.511331 12.581716,105.511227 12.581834,105.51117 12.582,105.511176 12.582149,105.511249 12.582371,105.511348 12.582486,105.511438 12.58262,105.511561 12.58275,105.511683 12.582878,105.511778 12.582993,105.511781 12.583102,105.511734 12.583159,105.51164 12.583205,105.511552 12.583253,105.511434 12.583304,105.51132 12.58335,105.511212 12.583408,105.5111 12.5835,105.51095 12.583548,105.510811 12.583576,105.510682 12.583588,105.510483 12.583612,105.510326 12.58369,105.510092 12.583768,105.509892 12.583815,105.509761 12.583828,105.509549 12.583803,105.509337 12.583724,105.509191 12.583719,105.509106 12.583721,105.509031 12.583713,105.508942 12.583781,105.508793 12.583821,105.508648 12.583826,105.508366 12.58395,105.508208 12.584005,105.508089 12.584036,105.508008 12.584088,105.507931 12.584128,105.507806 12.584239,105.507697 12.584295,105.507587 12.584365,105.507433 12.584723,105.507261 12.585092,105.507137 12.580694,105.507075;0;0;0;0
id257;M9D;2011;N;12.584532, 105.514892;PEFC CS;6;2,81;PB 260;12.585216,105.514219 12.585203,105.514115 12.5852,105.513946 12.585196,105.513633 12.585154,105.513578 12.585053,105.513567 12.584942,105.513607 12.584875,105.513649 12.584748,105.51356 12.58461,105.513545 12.584522,105.51356 12.584419,105.513646 12.584363,105.513772 12.584394,105.513899 12.584502,105.514007 12.584633,105.514127 12.584716,105.514258 12.584766,105.514491 12.584709,105.514715 12.584632,105.51482 12.584462,105.514941 12.584266,105.515029 12.584132,105.515131 12.584048,105.515216 12.583987,105.515321 12.583941,105.51547 12.583895,105.515614 12.583881,105.51569 12.58383,105.515834 12.583856,105.516055 12.583903,105.516219 12.585234,105.516239 12.585216,105.514219;0;0;0;0
id258;M9T;2011;N;12.581352, 105.5131;PEFC CS;4;3,16;PB 260;12.580722,105.511662 12.580717,105.514503 12.580745,105.514538 12.580823,105.514522 12.580952,105.514466 12.581012,105.514371 12.581108,105.514327 12.581228,105.514351 12.581327,105.514307 12.581452,105.514142 12.581534,105.514068 12.581621,105.51389 12.58171,105.513755 12.581786,105.513635 12.58192,105.51346 12.581987,105.513273 12.581944,105.513067 12.581857,105.512882 12.581722,105.512747 12.581601,105.512526 12.581403,105.512322 12.581373,105.512137 12.581394,105.512007 12.581416,105.51182 12.581339,105.511713 12.581197,105.51167 12.580722,105.511662;0;0;0;0
id259;N1;2012;N;12.578512, 105.477672;PEFC CS;4;18,25;RRIV 5;12.576304,105.475956 12.576298,105.479388 12.580711,105.479384 12.580727,105.475969 12.576304,105.475956;0;0;0;0
id260;N10S;2014;N;12.578347, 105.516372;PEFC CS;4;0,82;RRIV 1;12.634655,105.484006 12.634946,105.484008 12.634953,105.480395 12.634875,105.480348 12.634764,105.480358 12.634639,105.480333 12.634548,105.480264 12.63444,105.480303 12.634374,105.480365 12.634365,105.480613 12.6344,105.480768 12.634353,105.481028 12.634276,105.481229 12.634315,105.481533 12.634326,105.481773 12.634327,105.48198 12.634401,105.482177 12.634385,105.483126 12.63443,105.483336 12.634507,105.483379 12.634508,105.483531 12.634573,105.483561 12.634568,105.483663 12.634554,105.483786 12.634603,105.483856 12.634632,105.48395 12.634655,105.484006 12.634655,105.484006;0;0;0;0
id261;N10T;2011;N;12.578589, 105.518632;PEFC CS;4;21,31;PB 260;12.589547,105.53713 12.589591,105.537092 12.589639,105.537032 12.589613,105.534716 12.587187,105.534716 12.587151,105.534809 12.587077,105.53482 12.587022,105.534802 12.586931,105.534758 12.586931,105.534888 12.586927,105.534978 12.586915,105.535112 12.586879,105.535207 12.586939,105.535277 12.586981,105.535366 12.587072,105.535417 12.587106,105.535543 12.587215,105.535639 12.58729,105.535661 12.587368,105.535769 12.587448,105.535902 12.587478,105.536023 12.587511,105.536112 12.587572,105.536233 12.587706,105.536238 12.587782,105.536282 12.587878,105.536236 12.587961,105.536154 12.58805,105.536191 12.588115,105.536183 12.588159,105.536236 12.588186,105.536298 12.588261,105.536333 12.588323,105.536392 12.58841,105.536391 12.588503,105.5364 12.588551,105.536459 12.58861,105.536503 12.588664,105.53657 12.588734,105.536697 12.588834,105.536755 12.588912,105.536818 12.588972,105.536846 12.589049,105.536885 12.589128,105.536937 12.589233,105.536998 12.589327,105.537098 12.589382,105.53711 12.589458,105.537123 12.589547,105.53713;0;0;0;0
id262;N11;2011;N;12.578864, 105.523134;PEFC CS;4;25,3;RRIV 124;12.57615,105.520863 12.576173,105.525405 12.578516,105.525372 12.578569,105.525287 12.578626,105.525241 12.578691,105.525204 12.578811,105.525239 12.578937,105.525284 12.579077,105.525311 12.579173,105.525321 12.579263,105.525291 12.579352,105.52523 12.579437,105.525076 12.57958,105.524915 12.579651,105.52476 12.579776,105.524592 12.579958,105.524404 12.580086,105.524226 12.58024,105.524132 12.580353,105.524032 12.580541,105.523964 12.580558,105.523781 12.580774,105.523712 12.580943,105.523538 12.581074,105.523395 12.581076,105.523201 12.581212,105.52314 12.581353,105.523149 12.581462,105.523102 12.581539,105.523002 12.581579,105.522768 12.581567,105.522621 12.581541,105.522555 12.581539,105.522431 12.581544,105.522159 12.581554,105.521993 12.581518,105.521819 12.581478,105.521653 12.581457,105.521471 12.581387,105.521239 12.581257,105.521031 12.581092,105.520908 12.57615,105.520863;0;0;0;0
id263;N12D;2011;N;12.578331, 105.529032;PEFC CS;6;11,7;RRIV 5;12.580536,105.529992 12.58047,105.529787 12.580382,105.529527 12.580305,105.529371 12.58021,105.529194 12.580078,105.528983 12.579944,105.528825 12.579761,105.52871 12.579463,105.528687 12.579245,105.528659 12.579018,105.52851 12.578789,105.528446 12.578605,105.528314 12.578405,105.528284 12.578242,105.52827 12.578046,105.528292 12.577884,105.528245 12.577715,105.528158 12.57759,105.528073 12.577446,105.528081 12.577377,105.528179 12.577257,105.528246 12.577176,105.528339 12.577097,105.528395 12.576922,105.528476 12.576726,105.528628 12.576599,105.528758 12.576479,105.528876 12.576366,105.528912 12.576235,105.528897 12.576164,105.528852 12.576127,105.529979 12.580536,105.529992;0;0;0;0
id264;N12T;2011;N;12.577494, 105.52657;PEFC CS;4;5,23;RRIV 5;12.576166,105.52548 12.576159,105.527024 12.576174,105.527505 12.576368,105.527631 12.576489,105.527689 12.576621,105.527695 12.576777,105.527647 12.576917,105.527622 12.577064,105.527582 12.577196,105.527537 12.577255,105.527561 12.577336,105.527506 12.577407,105.527462 12.577487,105.527429 12.577577,105.527444 12.577714,105.527467 12.577835,105.52747 12.577821,105.527358 12.577823,105.527166 12.577838,105.527116 12.577891,105.527076 12.577909,105.526947 12.577945,105.526834 12.57802,105.526745 12.57816,105.52667 12.578281,105.52664 12.578369,105.526635 12.578441,105.52658 12.578482,105.526475 12.578504,105.526375 12.578522,105.526284 12.578575,105.526218 12.578634,105.526108 12.578764,105.525999 12.578795,105.525854 12.578828,105.52569 12.578772,105.525543 12.578628,105.525455 12.578493,105.525445 12.576166,105.52548;0;0;0;0
id265;N13;2011;N;12.578338, 105.532338;PEFC CS;7;24,2;GT 1;12.576128,105.530079 12.576096,105.53459 12.58058,105.534598 12.580581,105.530082 12.576128,105.530079;0;0;0;0
id266;N14;2011;N;12.578337, 105.536938;PEFC CS;7;24,2;Poly;12.5761,105.534677 12.576126,105.539168 12.580572,105.5392 12.580575,105.534686 12.5761,105.534677;0;0;0;0
id267;N15;2011;N;12.578326, 105.54155;PEFC CS;7;24,2;PB 260;12.576109,105.539279 12.576117,105.543822 12.580535,105.543812 12.580544,105.539293 12.576109,105.539279;0;0;0;0
id268;N16;2011;N;12.578332, 105.546152;PEFC CS;7;24,2;PB 260;12.576114,105.543881 12.576084,105.548406 12.580581,105.548423 12.580534,105.543885 12.576114,105.543881;0;0;0;0
id269;N2;2012;N;12.578493, 105.481736;PEFC CS;4;20,33;VM 515;12.576279,105.479456 12.576268,105.484 12.576591,105.484017 12.576823,105.483992 12.576934,105.483916 12.577044,105.483795 12.577124,105.483688 12.577204,105.483587 12.577251,105.483567 12.577296,105.48353 12.57736,105.483531 12.577421,105.48352 12.577488,105.483519 12.577521,105.483525 12.577589,105.483544 12.577699,105.483562 12.577846,105.483505 12.578058,105.483475 12.5782,105.48345 12.578332,105.483415 12.578412,105.483349 12.578604,105.483285 12.578791,105.48325 12.578961,105.483241 12.579091,105.483258 12.579294,105.483279 12.579467,105.483265 12.57964,105.483234 12.579787,105.483101 12.579886,105.482987 12.580009,105.482742 12.58014,105.48259 12.580247,105.482439 12.580291,105.482284 12.580303,105.482091 12.58039,105.4819 12.580477,105.481743 12.580568,105.481616 12.58067,105.48145 12.580715,105.481233 12.580687,105.480986 12.580718,105.47946 12.576279,105.479456;0;0;0;0
id270;N3;2012;N;12.578461, 105.487827;PEFC CS;4;10,1;RRIV 124;12.576224,105.488648 12.580698,105.488645 12.580399,105.488439 12.58025,105.488321 12.580052,105.488239 12.579848,105.488125 12.579602,105.488052 12.579373,105.487978 12.579226,105.487874 12.578933,105.487803 12.578886,105.487611 12.578834,105.487434 12.578744,105.487287 12.578567,105.487127 12.578408,105.486949 12.578151,105.486722 12.577955,105.486565 12.577797,105.486376 12.577621,105.48621 12.577513,105.486027 12.577404,105.485883 12.577298,105.48575 12.577222,105.485648 12.577143,105.485573 12.577076,105.485518 12.577071,105.485506 12.577094,105.485385 12.57708,105.485323 12.577051,105.485276 12.576993,105.485201 12.576946,105.485095 12.576983,105.485007 12.57697,105.484928 12.576946,105.484836 12.576933,105.484748 12.576954,105.484684 12.576919,105.484582 12.576877,105.484438 12.576847,105.484261 12.576844,105.484096 12.576258,105.484085 12.576224,105.488648;0;0;0;0
